postalCode,price,n_rooms,living_area,equipped_kitchen,fireplace,terrace,area_terrace,garden,area_garden,n_facades
1200.0,255000.0,2.0,80.0,1.0,0.0,1.0,13.0,0.0,0.0,2.0
1080.0,259000.0,2.0,95.0,1.0,0.0,1.0,10.0,0.0,0.0,4.0
4100.0,259000.0,3.0,128.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0
1083.0,260000.0,2.0,109.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1200.0,260000.0,2.0,79.0,1.0,0.0,1.0,15.0,0.0,0.0,2.0
8370.0,260000.0,2.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1030.0,265000.0,2.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1030.0,265000.0,1.0,74.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
1080.0,265000.0,2.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1080.0,265000.0,2.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1090.0,265000.0,2.0,120.0,1.0,0.0,1.0,25.0,0.0,0.0,2.0
1170.0,265000.0,2.0,75.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
1180.0,265000.0,1.0,60.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0
2650.0,269000.0,2.0,93.0,1.0,1.0,1.0,6.0,0.0,0.0,3.0
2018.0,270000.0,1.0,52.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
8660.0,270000.0,3.0,96.0,1.0,1.0,1.0,20.0,0.0,0.0,2.0
8380.0,272000.0,3.0,90.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0
9000.0,274000.0,2.0,83.0,1.0,1.0,1.0,15.0,1.0,150.0,2.0
1030.0,275000.0,2.0,84.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
1070.0,275000.0,3.0,90.0,1.0,0.0,1.0,10.0,0.0,0.0,3.0
1080.0,275000.0,3.0,90.0,1.0,0.0,1.0,10.0,0.0,0.0,3.0
1200.0,275000.0,1.0,50.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0
1200.0,275000.0,1.0,83.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1450.0,275000.0,2.0,76.0,1.0,1.0,1.0,5.0,0.0,0.0,4.0
8370.0,275000.0,2.0,70.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1800.0,279000.0,1.0,64.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
3000.0,279000.0,1.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1080.0,280000.0,3.0,165.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1140.0,280000.0,3.0,100.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
6700.0,280000.0,2.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
6700.0,280000.0,3.0,120.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
1080.0,284000.0,2.0,95.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
3001.0,284000.0,2.0,89.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0
1000.0,285000.0,2.0,75.0,1.0,1.0,1.0,17.0,0.0,0.0,4.0
1200.0,285000.0,3.0,98.0,1.0,0.0,1.0,22.0,0.0,0.0,2.0
8370.0,285000.0,2.0,72.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1090.0,289000.0,3.0,111.0,1.0,0.0,1.0,34.0,0.0,0.0,3.0
4000.0,289000.0,2.0,160.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9120.0,289000.0,2.0,90.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
8370.0,290000.0,2.0,102.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
8370.0,290000.0,2.0,102.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
8430.0,290000.0,2.0,73.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1020.0,295000.0,2.0,100.0,1.0,0.0,1.0,18.0,1.0,500.0,2.0
1030.0,295000.0,3.0,119.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1030.0,295000.0,2.0,75.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
1150.0,295000.0,1.0,70.0,1.0,0.0,1.0,13.0,0.0,0.0,2.0
1200.0,295000.0,2.0,94.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1300.0,295000.0,2.0,80.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0
1400.0,295000.0,3.0,103.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0
3720.0,295000.0,2.0,84.0,1.0,1.0,1.0,14.0,0.0,0.0,2.0
4000.0,295000.0,2.0,153.0,1.0,0.0,1.0,14.0,0.0,0.0,3.0
8370.0,295000.0,2.0,107.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
8620.0,295000.0,1.0,50.0,1.0,1.0,1.0,13.0,0.0,0.0,2.0
1000.0,299000.0,2.0,85.0,1.0,0.0,1.0,12.0,0.0,0.0,3.0
1080.0,299000.0,2.0,85.0,1.0,0.0,1.0,12.0,0.0,0.0,3.0
1120.0,299000.0,2.0,105.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
1600.0,299000.0,2.0,89.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0
1930.0,299000.0,2.0,78.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
4000.0,299000.0,2.0,80.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8370.0,299900.0,2.0,78.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1082.0,305000.0,3.0,112.0,1.0,0.0,1.0,21.0,0.0,0.0,3.0
1120.0,313000.0,3.0,98.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0
8430.0,315000.0,2.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2500.0,319000.0,2.0,82.0,1.0,1.0,1.0,18.0,0.0,0.0,3.0
8370.0,319000.0,2.0,80.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1180.0,320000.0,2.0,88.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1200.0,320000.0,2.0,78.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
6780.0,320000.0,2.0,95.0,1.0,1.0,1.0,18.0,0.0,0.0,3.0
1030.0,325000.0,2.0,88.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
1050.0,325000.0,2.0,81.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
1200.0,325000.0,2.0,95.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1150.0,329000.0,2.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1200.0,329000.0,2.0,85.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
1800.0,335000.0,2.0,143.0,1.0,0.0,1.0,34.0,0.0,0.0,2.0
1830.0,335000.0,2.0,97.0,1.0,1.0,1.0,18.0,0.0,0.0,3.0
1200.0,339000.0,2.0,94.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1000.0,340000.0,2.0,70.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
1082.0,340000.0,3.0,127.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0
1190.0,340000.0,3.0,106.0,1.0,0.0,1.0,14.0,0.0,0.0,3.0
1200.0,345000.0,2.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1200.0,345000.0,3.0,100.0,1.0,0.0,1.0,14.0,0.0,0.0,3.0
6700.0,345000.0,2.0,99.0,1.0,0.0,1.0,28.0,0.0,0.0,3.0
3001.0,347000.0,2.0,86.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0
1700.0,349000.0,2.0,120.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
2870.0,349000.0,2.0,84.0,1.0,1.0,1.0,9.0,0.0,0.0,4.0
8370.0,349000.0,2.0,85.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
8370.0,349000.0,2.0,68.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1030.0,349500.0,2.0,119.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
1150.0,350000.0,2.0,110.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
3020.0,350000.0,2.0,115.0,1.0,1.0,1.0,12.0,0.0,0.0,2.0
1200.0,359000.0,3.0,127.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
9000.0,359000.0,2.0,80.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1050.0,360000.0,1.0,82.0,1.0,0.0,1.0,21.0,0.0,0.0,2.0
8620.0,360000.0,2.0,67.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0
1140.0,365000.0,2.0,80.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
9040.0,365000.0,2.0,105.0,1.0,1.0,1.0,85.0,0.0,0.0,3.0
1730.0,367000.0,2.0,100.0,1.0,0.0,1.0,17.0,0.0,0.0,2.0
2830.0,369000.0,2.0,100.0,1.0,1.0,1.0,10.0,0.0,0.0,2.0
3001.0,369000.0,3.0,106.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
1490.0,370000.0,2.0,92.0,1.0,0.0,1.0,14.0,0.0,0.0,2.0
1000.0,375000.0,3.0,131.0,1.0,0.0,1.0,42.0,0.0,0.0,2.0
1050.0,375000.0,2.0,85.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
1050.0,375000.0,1.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1160.0,375000.0,2.0,95.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
1200.0,375000.0,3.0,130.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
1950.0,378000.0,2.0,90.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
4000.0,379000.0,3.0,135.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0
4020.0,379000.0,3.0,135.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0
6700.0,379000.0,2.0,112.0,1.0,1.0,1.0,10.0,0.0,0.0,2.0
1150.0,385000.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1200.0,385000.0,2.0,114.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1030.0,390000.0,2.0,115.0,1.0,0.0,1.0,7.0,1.0,105.0,2.0
1000.0,394000.0,2.0,107.0,1.0,0.0,1.0,16.0,0.0,0.0,3.0
4000.0,395000.0,3.0,148.0,1.0,0.0,1.0,13.0,0.0,0.0,4.0
4460.0,395000.0,4.0,245.0,1.0,1.0,1.0,18.0,1.0,80000.0,2.0
8370.0,395000.0,2.0,95.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
3001.0,398000.0,3.0,116.0,1.0,0.0,1.0,31.0,0.0,0.0,3.0
1030.0,399000.0,3.0,153.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
1150.0,399000.0,3.0,120.0,1.0,0.0,1.0,43.0,0.0,0.0,2.0
1180.0,399000.0,3.0,140.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0
9000.0,400000.0,3.0,123.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0
1000.0,405000.0,1.0,105.0,1.0,0.0,1.0,10.0,0.0,0.0,3.0
1000.0,412000.0,2.0,91.0,1.0,0.0,1.0,7.0,0.0,0.0,4.0
1000.0,412000.0,2.0,91.0,1.0,0.0,1.0,7.0,0.0,0.0,4.0
1000.0,420000.0,2.0,120.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
1200.0,420000.0,2.0,110.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1150.0,424900.0,2.0,110.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0
1150.0,425000.0,3.0,107.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0
1200.0,425000.0,3.0,116.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
8370.0,425000.0,2.0,72.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
8200.0,430000.0,3.0,113.0,1.0,0.0,1.0,24.0,0.0,0.0,3.0
9000.0,435000.0,3.0,142.0,1.0,1.0,1.0,14.0,0.0,0.0,2.0
1200.0,449000.0,3.0,140.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1150.0,450000.0,3.0,127.0,1.0,1.0,1.0,14.0,0.0,0.0,3.0
1200.0,450000.0,3.0,140.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1200.0,450000.0,3.0,123.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
8434.0,465000.0,3.0,107.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9600.0,469000.0,3.0,188.0,1.0,0.0,1.0,15.0,0.0,0.0,2.0
1150.0,475000.0,3.0,120.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0
1150.0,510000.0,2.0,110.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1050.0,520000.0,3.0,117.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
8300.0,520000.0,2.0,85.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9000.0,529000.0,4.0,182.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1000.0,530000.0,2.0,156.0,1.0,0.0,1.0,40.0,0.0,0.0,2.0
1080.0,530000.0,2.0,156.0,1.0,0.0,1.0,40.0,0.0,0.0,2.0
1180.0,545000.0,2.0,125.0,1.0,0.0,1.0,11.0,0.0,0.0,2.0
1200.0,545000.0,4.0,178.0,1.0,0.0,1.0,45.0,0.0,0.0,2.0
1150.0,560000.0,3.0,116.0,1.0,0.0,1.0,18.0,1.0,50.0,3.0
1180.0,560000.0,4.0,175.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0
1800.0,565000.0,3.0,230.0,1.0,1.0,1.0,38.0,0.0,0.0,2.0
1800.0,565000.0,3.0,230.0,1.0,1.0,1.0,38.0,0.0,0.0,2.0
1800.0,565000.0,3.0,230.0,1.0,1.0,1.0,38.0,0.0,0.0,2.0
1800.0,565000.0,3.0,230.0,1.0,1.0,1.0,38.0,0.0,0.0,2.0
1800.0,565000.0,3.0,230.0,1.0,1.0,1.0,38.0,0.0,0.0,2.0
1830.0,565000.0,3.0,230.0,1.0,1.0,1.0,38.0,0.0,0.0,2.0
1850.0,565000.0,3.0,230.0,1.0,1.0,1.0,38.0,0.0,0.0,2.0
1030.0,590000.0,3.0,147.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
1040.0,590000.0,3.0,147.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
1970.0,595000.0,3.0,170.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0
1180.0,598000.0,2.0,147.0,1.0,0.0,1.0,150.0,0.0,0.0,2.0
1180.0,599000.0,3.0,175.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
1150.0,600000.0,3.0,165.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1150.0,605000.0,2.0,155.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
1000.0,606000.0,3.0,220.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1050.0,645000.0,4.0,168.0,1.0,0.0,1.0,13.0,0.0,0.0,2.0
9170.0,648000.0,4.0,398.0,1.0,1.0,1.0,79.0,0.0,0.0,3.0
9170.0,648000.0,4.0,398.0,1.0,1.0,1.0,79.0,0.0,0.0,3.0
1050.0,650000.0,2.0,150.0,1.0,0.0,0.0,0.0,1.0,270.0,2.0
1000.0,675000.0,3.0,175.0,1.0,1.0,1.0,13.0,0.0,0.0,2.0
1150.0,745000.0,3.0,150.0,1.0,0.0,1.0,10.0,0.0,0.0,4.0
8620.0,750000.0,3.0,94.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0
1150.0,795000.0,4.0,253.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1180.0,795000.0,3.0,192.0,1.0,0.0,1.0,25.0,1.0,1000.0,3.0
1060.0,825000.0,3.0,221.0,1.0,0.0,1.0,46.0,1.0,46.0,2.0
8000.0,825000.0,3.0,181.0,1.0,0.0,1.0,18.0,0.0,0.0,3.0
1160.0,850000.0,3.0,150.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
1200.0,895000.0,3.0,205.0,1.0,0.0,1.0,200.0,0.0,0.0,2.0
1050.0,920000.0,3.0,220.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
1000.0,985000.0,4.0,221.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1050.0,995000.0,3.0,180.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1050.0,1125000.0,3.0,233.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1050.0,1125000.0,3.0,233.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1050.0,1195000.0,4.0,181.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1180.0,1200000.0,3.0,200.0,1.0,0.0,1.0,22.0,0.0,0.0,4.0
8300.0,1250000.0,3.0,110.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
1050.0,1400000.0,4.0,225.0,1.0,1.0,1.0,55.0,0.0,0.0,4.0
1180.0,1400000.0,4.0,225.0,1.0,1.0,1.0,55.0,0.0,0.0,3.0
1050.0,1450000.0,3.0,290.0,1.0,0.0,1.0,40.0,0.0,0.0,2.0
1050.0,1490000.0,3.0,165.0,1.0,1.0,1.0,40.0,0.0,0.0,4.0
8300.0,2360000.0,3.0,154.0,1.0,0.0,1.0,11.0,0.0,0.0,2.0
1800.0,299000.0,2.0,78.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0
8430.0,450000.0,2.0,81.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
4620.0,209000.0,1.0,59.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
1930.0,215000.0,1.0,65.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1140.0,239000.0,2.0,79.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9340.0,249000.0,3.0,125.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0
9500.0,299000.0,2.0,115.0,1.0,1.0,1.0,19.0,0.0,0.0,2.0
1780.0,375000.0,2.0,82.0,1.0,0.0,1.0,18.0,0.0,0.0,3.0
1040.0,450000.0,2.0,93.0,1.0,1.0,1.0,15.0,0.0,0.0,2.0
1050.0,495000.0,3.0,115.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1200.0,495000.0,3.0,160.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
9051.0,575000.0,4.0,195.0,1.0,1.0,1.0,43.0,0.0,0.0,3.0
9051.0,575000.0,4.0,195.0,1.0,1.0,1.0,43.0,0.0,0.0,3.0
1030.0,195000.0,2.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
6750.0,245000.0,4.0,176.0,0.0,1.0,1.0,30.0,0.0,0.0,2.0
1140.0,250000.0,2.0,80.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
1200.0,305000.0,2.0,94.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0
1050.0,365000.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8300.0,2990000.0,3.0,184.0,1.0,0.0,1.0,16.0,0.0,0.0,2.0
1030.0,199000.0,1.0,86.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0
1180.0,199000.0,1.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1000.0,350000.0,2.0,90.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0
7750.0,365000.0,2.0,122.0,1.0,1.0,1.0,20.0,0.0,0.0,2.0
9690.0,365000.0,2.0,122.0,1.0,1.0,1.0,20.0,0.0,0.0,2.0
2600.0,369000.0,3.0,128.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0
2610.0,369000.0,3.0,128.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0
1140.0,385000.0,2.0,100.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
2140.0,165000.0,2.0,61.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
7100.0,199000.0,3.0,125.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0
9200.0,210000.0,2.0,106.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2861.0,289000.0,2.0,105.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
2100.0,299000.0,2.0,106.0,1.0,1.0,0.0,0.0,1.0,25.0,3.0
1200.0,350000.0,1.0,75.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
8300.0,695000.0,3.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
8300.0,1250000.0,2.0,108.0,1.0,0.0,1.0,16.0,0.0,0.0,2.0
8300.0,1675000.0,3.0,254.0,1.0,0.0,1.0,17.0,0.0,0.0,2.0
2800.0,163000.0,2.0,72.0,1.0,1.0,1.0,18.0,0.0,0.0,3.0
2850.0,210000.0,2.0,82.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0
1150.0,220000.0,1.0,55.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
1140.0,235000.0,0.0,48.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
2660.0,239000.0,3.0,100.0,0.0,1.0,1.0,26.0,0.0,0.0,2.0
1000.0,249000.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2870.0,299000.0,2.0,108.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0
1180.0,375000.0,2.0,114.0,0.0,1.0,1.0,16.0,0.0,0.0,4.0
9600.0,195000.0,3.0,101.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0
1120.0,239000.0,2.0,85.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
8300.0,1175000.0,2.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8620.0,239000.0,1.0,50.0,1.0,1.0,1.0,12.0,0.0,0.0,2.0
8400.0,139000.0,2.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1020.0,269000.0,3.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1150.0,275000.0,1.0,50.0,1.0,0.0,1.0,18.0,1.0,25.0,2.0
1000.0,450000.0,2.0,93.0,1.0,1.0,1.0,15.0,0.0,0.0,2.0
1060.0,350000.0,2.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1190.0,360000.0,2.0,106.0,1.0,0.0,1.0,5.0,0.0,0.0,4.0
1200.0,398000.0,2.0,107.0,1.0,0.0,1.0,27.0,0.0,0.0,3.0
8300.0,475000.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1040.0,495000.0,2.0,119.0,1.0,0.0,1.0,15.0,0.0,0.0,3.0
1000.0,510000.0,4.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8300.0,1750000.0,3.0,131.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
4000.0,290000.0,2.0,97.0,1.0,1.0,1.0,34.0,0.0,0.0,2.0
1000.0,310000.0,1.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4020.0,169000.0,1.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2440.0,215000.0,1.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
1000.0,395000.0,2.0,104.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
8300.0,795000.0,2.0,93.0,1.0,0.0,1.0,25.0,0.0,0.0,2.0
1070.0,235000.0,1.0,60.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9470.0,259000.0,2.0,78.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0
1160.0,262500.0,0.0,49.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1000.0,265000.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1060.0,295000.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1050.0,465000.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1080.0,220000.0,2.0,92.0,1.0,1.0,1.0,10.0,0.0,0.0,2.0
1070.0,215000.0,2.0,70.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
1030.0,285000.0,1.0,86.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
1050.0,295000.0,2.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1200.0,295000.0,1.0,60.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
1330.0,170000.0,1.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1180.0,145000.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,18.0,4.0
3000.0,179000.0,1.0,24.0,0.0,1.0,1.0,10.0,0.0,0.0,2.0
9000.0,235000.0,1.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1000.0,495000.0,3.0,148.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
4820.0,109000.0,3.0,129.0,1.0,0.0,1.0,45.0,0.0,0.0,3.0
4820.0,109000.0,2.0,94.0,0.0,0.0,1.0,32.0,0.0,0.0,4.0
4430.0,129000.0,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4020.0,139000.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
7050.0,145000.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1000.0,149000.0,0.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4020.0,149000.0,1.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
7050.0,150000.0,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1070.0,159000.0,2.0,73.0,1.0,0.0,1.0,14.0,0.0,0.0,2.0
1140.0,165000.0,1.0,41.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
8400.0,165000.0,1.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9700.0,165000.0,2.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
1030.0,169000.0,0.0,41.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1083.0,169000.0,1.0,57.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0
9200.0,169900.0,2.0,86.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1030.0,175000.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4040.0,177500.0,2.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
1400.0,180000.0,2.0,86.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0
1000.0,185000.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1080.0,185000.0,1.0,85.0,1.0,0.0,1.0,32.0,0.0,0.0,2.0
1082.0,185000.0,1.0,85.0,1.0,0.0,1.0,32.0,0.0,0.0,2.0
1090.0,185000.0,1.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1400.0,185000.0,2.0,90.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0
7050.0,185000.0,2.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
7050.0,185000.0,2.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4020.0,189000.0,2.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8930.0,189000.0,2.0,108.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1000.0,190000.0,0.0,34.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
1080.0,190000.0,2.0,78.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1060.0,195000.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1080.0,195000.0,2.0,122.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
